Date,Open,High,Low,Close,Adj Close,Volume
2010-07-09,3420.000000,3420.000000,3390.000000,3420.000000,2429.695068,3175000
2010-07-12,3380.000000,3420.000000,3360.000000,3380.000000,2401.277344,20
2010-07-13,3330.000000,3400.000000,3310.000000,3330.000000,2365.755615,9970000
2010-07-14,3330.000000,3350.000000,3330.000000,3330.000000,2365.755615,9597500
2010-07-15,3310.000000,3330.000000,3270.000000,3310.000000,2351.546631,6802500
2010-07-16,3290.000000,3300.000000,3280.000000,3290.000000,2337.337891,6210000
2010-07-19,3300.000000,3320.000000,3260.000000,3300.000000,2344.442139,9107500
2010-07-20,3320.000000,3370.000000,3320.000000,3320.000000,2358.651123,12412500
2010-07-21,3300.000000,3330.000000,3280.000000,3300.000000,2344.442139,12252500
2010-07-22,3280.000000,3300.000000,3260.000000,3280.000000,2330.234375,11925000
2010-07-23,3270.000000,3310.000000,3260.000000,3270.000000,2323.128906,15827500
2010-07-26,3300.000000,3310.000000,3280.000000,3300.000000,2344.442139,11185000
2010-07-27,3330.000000,3360.000000,3300.000000,3330.000000,2365.755615,20902500
2010-07-28,3310.000000,3360.000000,3310.000000,3310.000000,2351.546631,10562500
2010-07-29,3430.000000,3440.000000,3330.000000,3430.000000,2436.799316,20985000
2010-07-30,3390.000000,3470.000000,3350.000000,3390.000000,2408.382324,17820000
2010-08-02,3350.000000,3400.000000,3330.000000,3350.000000,2379.964600,13517500
2010-08-03,3220.000000,3360.000000,3210.000000,3220.000000,2287.607666,16930000
2010-08-04,3250.000000,3290.000000,3210.000000,3250.000000,2308.920654,7965000
2010-08-05,3340.000000,3340.000000,3260.000000,3340.000000,2372.860107,8362500
2010-08-06,3320.000000,3350.000000,3300.000000,3320.000000,2358.651123,3252500
2010-08-09,3330.000000,3350.000000,3310.000000,3330.000000,2365.755615,3067500
2010-08-10,3320.000000,3340.000000,3290.000000,3320.000000,2358.651123,6577500
2010-08-11,3300.000000,3320.000000,3280.000000,3300.000000,2344.442139,2317500
2010-08-12,3290.000000,3300.000000,3260.000000,3290.000000,2337.337891,5410000
2010-08-13,3290.000000,3310.000000,3260.000000,3290.000000,2337.337891,3692500
2010-08-16,3320.000000,3330.000000,3280.000000,3320.000000,2358.651123,6095000
2010-08-18,3400.000000,3400.000000,3300.000000,3400.000000,2415.486816,16145000
2010-08-19,3380.000000,3420.000000,3350.000000,3380.000000,2401.277344,8602500
2010-08-20,3400.000000,3420.000000,3360.000000,3400.000000,2415.486816,19237500
2010-08-23,3390.000000,3430.000000,3380.000000,3390.000000,2408.382324,4820000
2010-08-24,3300.000000,3390.000000,3300.000000,3300.000000,2344.442139,5957500
2010-08-25,3380.000000,3390.000000,3300.000000,3380.000000,2401.277344,6957500
2010-08-26,3300.000000,3390.000000,3300.000000,3300.000000,2344.442139,7927500
2010-08-27,3310.000000,3330.000000,3280.000000,3310.000000,2351.546631,6627500
2010-08-30,3280.000000,3360.000000,3240.000000,3280.000000,2330.234375,8707500
2010-08-31,3220.000000,3270.000000,3190.000000,3220.000000,2287.607666,16107500
2010-09-01,3250.000000,3260.000000,3230.000000,3250.000000,2308.920654,13740000
2010-09-02,3200.000000,3270.000000,3190.000000,3200.000000,2273.398926,9020000
2010-09-03,3250.000000,3250.000000,3220.000000,3250.000000,2308.920654,4960000
2010-09-06,3290.000000,3290.000000,3240.000000,3290.000000,2337.337891,13062500
2010-09-07,3280.000000,3290.000000,3250.000000,3280.000000,2330.234375,4900000
2010-09-15,3300.000000,3390.000000,3290.000000,3360.000000,2387.068359,37992500
2010-09-16,3310.000000,3390.000000,3300.000000,3310.000000,2351.546631,14275000
2010-09-17,3300.000000,3360.000000,3200.000000,3300.000000,2344.442139,9900000
2010-09-20,3360.000000,3360.000000,3260.000000,3360.000000,2387.068359,5440000
2010-09-21,3350.000000,3380.000000,3320.000000,3350.000000,2379.964600,7522500
2010-09-22,3340.000000,3370.000000,3320.000000,3340.000000,2372.860107,8300000
2010-09-23,3360.000000,3370.000000,3320.000000,3360.000000,2387.068359,3720000
2010-09-24,3400.000000,3420.000000,3360.000000,3400.000000,2415.486816,15915000
2010-09-27,3420.000000,3450.000000,3400.000000,3420.000000,2429.695068,16857500
2010-09-28,3370.000000,3420.000000,3360.000000,3370.000000,2394.173096,17200000
2010-09-29,3410.000000,3430.000000,3400.000000,3410.000000,2422.590820,16727500
2010-09-30,3370.000000,3410.000000,3370.000000,3370.000000,2394.173096,10992500
2010-10-01,3420.000000,3420.000000,3370.000000,3420.000000,2429.695068,13592500
2010-10-04,3490.000000,3510.000000,3430.000000,3490.000000,2479.425781,22357500
2010-10-05,3470.000000,3500.000000,3460.000000,3470.000000,2465.216797,9077500
2010-10-06,3480.000000,3500.000000,3470.000000,3480.000000,2472.320557,6987500
2010-10-07,3480.000000,3500.000000,3450.000000,3480.000000,2472.320557,6537500
2010-10-08,3410.000000,3460.000000,3380.000000,3410.000000,2422.590820,5595000
2010-10-11,3470.000000,3470.000000,3400.000000,3470.000000,2465.216797,6010000
2010-10-12,3480.000000,3480.000000,3460.000000,3480.000000,2472.320557,2957500
2010-10-13,3740.000000,3740.000000,3480.000000,3740.000000,2657.034424,11845000
2010-10-14,3740.000000,3840.000000,3680.000000,3740.000000,2657.034424,11935000
2010-10-15,3610.000000,3680.000000,3600.000000,3610.000000,2564.677979,3602500
2010-10-18,3450.000000,3570.000000,3440.000000,3450.000000,2451.008057,9720000
2010-10-19,3500.000000,3510.000000,3450.000000,3500.000000,2486.529541,6340000
2010-10-20,3500.000000,3530.000000,3450.000000,3500.000000,2486.529541,6390000
2010-10-21,3490.000000,3510.000000,3490.000000,3490.000000,2479.425781,3105000
2010-10-22,3470.000000,3500.000000,3460.000000,3470.000000,2465.216797,4920000
2010-10-25,3480.000000,3500.000000,3470.000000,3480.000000,2472.320557,6835000
2010-10-26,3520.000000,3550.000000,3470.000000,3520.000000,2500.738770,7065000
2010-10-27,3530.000000,3570.000000,3500.000000,3530.000000,2507.842773,9432500
2010-10-28,3540.000000,3550.000000,3530.000000,3540.000000,2514.947266,10720000
2010-10-29,3490.000000,3560.000000,3450.000000,3490.000000,2479.425781,6492500
2010-11-01,3380.000000,3480.000000,3360.000000,3380.000000,2401.277344,13472500
2010-11-02,3270.000000,3420.000000,3250.000000,3270.000000,2323.128906,16595000
2010-11-03,3270.000000,3330.000000,3260.000000,3270.000000,2323.128906,8185000
2010-11-04,3300.000000,3320.000000,3270.000000,3300.000000,2344.442139,12615000
2010-11-05,3250.000000,3300.000000,3240.000000,3250.000000,2308.920654,9532500
2010-11-08,3280.000000,3290.000000,3250.000000,3280.000000,2330.234375,14192500
2010-11-09,3260.000000,3280.000000,3240.000000,3260.000000,2316.024902,16975000
2010-11-10,3270.000000,3270.000000,3240.000000,3270.000000,2323.128906,13780000
2010-11-11,3230.000000,3290.000000,3220.000000,3230.000000,2294.712158,15585000
2010-11-12,3260.000000,3290.000000,3230.000000,3260.000000,2316.024902,6322500
2010-11-15,3300.000000,3340.000000,3270.000000,3300.000000,2344.442139,14572500
2010-11-16,3340.000000,3340.000000,3270.000000,3340.000000,2372.860107,11055000
2010-11-18,3400.000000,3400.000000,3320.000000,3400.000000,2415.486816,19595000
2010-11-19,3490.000000,3500.000000,3370.000000,3490.000000,2479.425781,39960000
2010-11-22,3460.000000,3490.000000,3420.000000,3460.000000,2458.112793,4625000
2010-11-23,3400.000000,3460.000000,3380.000000,3400.000000,2415.486816,10015000
2010-11-24,3400.000000,3400.000000,3320.000000,3400.000000,2415.486816,9445000
2010-11-25,3430.000000,3460.000000,3410.000000,3430.000000,2436.799316,4530000
2010-11-26,3310.000000,3430.000000,3310.000000,3310.000000,2351.546631,8607500
2010-11-29,3220.000000,3290.000000,3180.000000,3220.000000,2301.514160,12960000
2010-11-30,3000.000000,3210.000000,3000.000000,3000.000000,2144.267822,43535000
2010-12-01,3140.000000,3140.000000,3050.000000,3140.000000,2244.333740,12860000
2010-12-02,3340.000000,3400.000000,3190.000000,3340.000000,2387.284180,21647500
2010-12-03,3240.000000,3400.000000,3200.000000,3240.000000,2315.808838,15710000
2010-12-06,3290.000000,3300.000000,3230.000000,3290.000000,2351.546631,7375000
2010-12-08,3310.000000,3340.000000,3220.000000,3310.000000,2365.841553,11917500
2010-12-09,3320.000000,3320.000000,3270.000000,3320.000000,2372.989502,6405000
2010-12-10,3290.000000,3320.000000,3220.000000,3290.000000,2351.546631,5130000
2010-12-13,3230.000000,3250.000000,3230.000000,3230.000000,2308.661621,4912500
2010-12-14,3160.000000,3250.000000,3160.000000,3160.000000,2258.628662,12135000
2010-12-15,3160.000000,3180.000000,3070.000000,3160.000000,2258.628662,16987500
2010-12-16,3030.000000,3160.000000,3000.000000,3030.000000,2165.710449,16645000
2010-12-17,3040.000000,3090.000000,3010.000000,3040.000000,2172.858643,17187500
2010-12-20,3130.000000,3130.000000,3030.000000,3130.000000,2237.185791,9205000
2010-12-21,3180.000000,3220.000000,3110.000000,3180.000000,2272.923340,9927500
2010-12-22,3180.000000,3210.000000,3150.000000,3180.000000,2272.923340,6762500
2010-12-23,3200.000000,3220.000000,3140.000000,3200.000000,2287.218750,3712500
2010-12-27,3150.000000,3180.000000,3110.000000,3150.000000,2251.480713,3340000
2010-12-28,3180.000000,3200.000000,3120.000000,3180.000000,2272.923340,2470000
2010-12-29,3240.000000,3280.000000,3230.000000,3240.000000,2315.808838,8657500
2010-12-30,3300.000000,3300.000000,3240.000000,3300.000000,2358.693848,6460000
2011-01-03,3210.000000,3330.000000,3190.000000,3210.000000,2294.366211,8712500
2011-01-04,3210.000000,3260.000000,3200.000000,3210.000000,2294.366211,5727500
2011-01-05,3270.000000,3270.000000,3180.000000,3270.000000,2337.251221,3192500
2011-01-06,3220.000000,3280.000000,3200.000000,3220.000000,2301.514160,5577500
2011-01-07,3190.000000,3220.000000,3100.000000,3190.000000,2280.071289,11157500
2011-01-10,3130.000000,3200.000000,3100.000000,3130.000000,2237.185791,6700000
2011-01-11,3100.000000,3170.000000,3100.000000,3100.000000,2215.743164,10557500
2011-01-12,3130.000000,3140.000000,3020.000000,3130.000000,2237.185791,8927500
2011-01-13,3180.000000,3270.000000,3150.000000,3180.000000,2272.923340,11872500
2011-01-14,3210.000000,3210.000000,3110.000000,3210.000000,2294.366211,4770000
2011-01-17,3290.000000,3290.000000,3140.000000,3290.000000,2351.546631,4897500
2011-01-18,3220.000000,3270.000000,3170.000000,3220.000000,2301.514160,4742500
2011-01-19,3140.000000,3220.000000,3110.000000,3140.000000,2244.333740,5475000
2011-01-20,3050.000000,3140.000000,3040.000000,3050.000000,2180.005371,5395000
2011-01-21,2850.000000,3000.000000,2760.000000,2850.000000,2037.053345,37570000
2011-01-24,2800.000000,2870.000000,2780.000000,2800.000000,2001.316040,8765000
2011-01-25,2830.000000,2860.000000,2790.000000,2830.000000,2022.759277,13795000
2011-01-26,2850.000000,2920.000000,2800.000000,2850.000000,2037.053345,16747500
2011-01-27,2960.000000,3020.000000,2850.000000,2960.000000,2115.676758,21815000
2011-01-28,2980.000000,2990.000000,2930.000000,2980.000000,2129.972900,6440000
2011-01-31,3010.000000,3140.000000,2850.000000,3010.000000,2151.415039,17027500
2011-02-01,3020.000000,3070.000000,2960.000000,3020.000000,2158.562988,7280000
2011-02-02,3050.000000,3100.000000,3020.000000,3050.000000,2180.005371,3477500
2011-02-04,3150.000000,3150.000000,3030.000000,3150.000000,2251.480713,2617500
2011-02-07,3110.000000,3150.000000,3060.000000,3110.000000,2222.890625,3135000
2011-02-08,2990.000000,3150.000000,2970.000000,2990.000000,2137.120117,6320000
2011-02-09,3000.000000,3000.000000,2920.000000,3000.000000,2144.267822,7660000
2011-02-10,2930.000000,2960.000000,2820.000000,2930.000000,2094.234619,17262500
2011-02-11,2920.000000,3050.000000,2860.000000,2920.000000,2087.087402,8530000
2011-02-14,2900.000000,3010.000000,2870.000000,2900.000000,2072.792725,4432500
2011-02-16,3030.000000,3050.000000,2850.000000,3030.000000,2165.710449,15590000
2011-02-17,2990.000000,3060.000000,2990.000000,2990.000000,2137.120117,4345000
2011-02-18,3100.000000,3120.000000,3020.000000,3100.000000,2215.743164,5640000
2011-02-21,3090.000000,3110.000000,3070.000000,3090.000000,2208.595703,2467500
2011-02-22,3050.000000,3080.000000,2990.000000,3050.000000,2180.005371,4650000
2011-02-23,3140.000000,3190.000000,2980.000000,3140.000000,2244.333740,9062500
2011-02-24,3120.000000,3170.000000,3100.000000,3120.000000,2230.038086,3422500
2011-02-25,3100.000000,3220.000000,3080.000000,3100.000000,2215.743164,5842500
2011-02-28,3240.000000,3240.000000,3130.000000,3240.000000,2315.808838,7975000
2011-03-01,3250.000000,3280.000000,3210.000000,3250.000000,2322.956543,6422500
2011-03-02,3240.000000,3240.000000,3180.000000,3240.000000,2315.808838,7507500
2011-03-03,3300.000000,3330.000000,3230.000000,3300.000000,2358.693848,15400000
2011-03-04,3340.000000,3350.000000,3320.000000,3340.000000,2387.284180,11680000
2011-03-07,3380.000000,3380.000000,3330.000000,3380.000000,2415.874756,6367500
2011-03-08,3360.000000,3380.000000,3330.000000,3360.000000,2401.579346,9540000
2011-03-09,3350.000000,3390.000000,3350.000000,3350.000000,2394.432861,5397500
2011-03-10,3340.000000,3370.000000,3310.000000,3340.000000,2387.284180,3167500
2011-03-11,3360.000000,3360.000000,3230.000000,3360.000000,2401.579346,3832500
2011-03-14,3300.000000,3370.000000,3300.000000,3300.000000,2358.693848,2280000
2011-03-15,3290.000000,3340.000000,3210.000000,3290.000000,2351.546631,5577500
2011-03-16,3310.000000,3320.000000,3270.000000,3310.000000,2365.841553,36705000
2011-03-17,3220.000000,3290.000000,3210.000000,3220.000000,2301.514160,13965000
2011-03-18,3120.000000,3250.000000,3110.000000,3120.000000,2230.038086,8767500
2011-03-21,3210.000000,3220.000000,3110.000000,3210.000000,2294.366211,4070000
2011-03-22,3190.000000,3240.000000,3160.000000,3190.000000,2280.071289,3200000
2011-03-23,3190.000000,3190.000000,3190.000000,3190.000000,2280.071289,0
2011-03-24,3260.000000,3270.000000,3220.000000,3260.000000,2330.104492,7437500
2011-03-25,3200.000000,3270.000000,3200.000000,3200.000000,2287.218750,7227500
2011-03-28,3150.000000,3190.000000,3140.000000,3150.000000,2251.480713,8777500
2011-03-29,3060.000000,3140.000000,3050.000000,3060.000000,2187.152588,21702500
2011-03-30,3060.000000,3100.000000,3050.000000,3060.000000,2187.152588,20132500
2011-03-31,3060.000000,3100.000000,3050.000000,3060.000000,2187.152588,21272500
2011-04-01,3090.000000,3130.000000,3070.000000,3090.000000,2208.595703,26315000
2011-04-04,3040.000000,3110.000000,3020.000000,3040.000000,2172.858643,26140000
2011-04-05,3060.000000,3080.000000,3040.000000,3060.000000,2187.152588,14940000
2011-04-06,3060.000000,3070.000000,3050.000000,3060.000000,2187.152588,13275000
2011-04-07,3060.000000,3080.000000,3040.000000,3060.000000,2187.152588,13290000
2011-04-08,3020.000000,3060.000000,3020.000000,3020.000000,2158.562988,22462500
2011-04-11,3030.000000,3050.000000,3020.000000,3030.000000,2165.710449,15782500
2011-04-12,3030.000000,3030.000000,3020.000000,3030.000000,2165.710449,6435000
2011-04-13,3020.000000,3060.000000,3000.000000,3020.000000,2158.562988,19782500
2011-04-14,2990.000000,3010.000000,2990.000000,2990.000000,2137.120117,12932500
2011-04-15,2990.000000,3010.000000,2980.000000,2990.000000,2137.120117,10670000
2011-04-18,3000.000000,3010.000000,2990.000000,3000.000000,2144.267822,13465000
2011-04-19,3030.000000,3060.000000,2980.000000,3030.000000,2165.710449,15047500
2011-04-20,3060.000000,3070.000000,3010.000000,3060.000000,2187.152588,14122500
2011-04-21,3070.000000,3080.000000,3050.000000,3070.000000,2194.300781,13627500
2011-04-25,3040.000000,3080.000000,3030.000000,3040.000000,2172.858643,6927500
2011-04-26,3050.000000,3050.000000,3020.000000,3050.000000,2180.005371,5845000
2011-04-27,3050.000000,3080.000000,3040.000000,3050.000000,2180.005371,6182500
2011-04-28,3060.000000,3060.000000,3030.000000,3060.000000,2187.152588,3680000
2011-04-29,3060.000000,3070.000000,3050.000000,3060.000000,2187.152588,7817500
2011-05-02,3060.000000,3060.000000,3030.000000,3060.000000,2187.152588,5797500
2011-05-03,3040.000000,3060.000000,3030.000000,3040.000000,2172.858643,5130000
2011-05-04,3000.000000,3040.000000,2990.000000,3000.000000,2144.267822,33652500
2011-05-05,3000.000000,3000.000000,2970.000000,3000.000000,2144.267822,18722500
2011-05-06,2990.000000,3020.000000,2980.000000,2990.000000,2137.120117,14227500
2011-05-09,2990.000000,3010.000000,2980.000000,2990.000000,2137.120117,5592500
2011-05-10,2980.000000,3030.000000,2980.000000,2980.000000,2129.972900,3567500
2011-05-11,3000.000000,3020.000000,2990.000000,3000.000000,2144.267822,5002500
2011-05-12,2980.000000,3020.000000,2970.000000,2980.000000,2129.972900,19155000
2011-05-13,2980.000000,3010.000000,2970.000000,2980.000000,2129.972900,5202500
2011-05-16,2960.000000,2980.000000,2930.000000,2960.000000,2115.676758,10730000
2011-05-18,2980.000000,3000.000000,2950.000000,2980.000000,2129.972900,6982500
2011-05-19,2990.000000,3020.000000,2990.000000,2990.000000,2137.120117,7665000
2011-05-20,3000.000000,3030.000000,2990.000000,3000.000000,2144.267822,8395000
2011-05-23,2970.000000,2990.000000,2960.000000,2970.000000,2122.825439,6205000
2011-05-24,2960.000000,3010.000000,2950.000000,2960.000000,2115.676758,8212500
2011-05-25,2960.000000,2990.000000,2950.000000,2960.000000,2115.676758,7547500
2011-05-26,2970.000000,2990.000000,2960.000000,2970.000000,2122.825439,7125000
2011-05-27,2970.000000,2990.000000,2950.000000,2970.000000,2122.825439,4360000
2011-05-30,2970.000000,2990.000000,2970.000000,2970.000000,2122.825439,3785000
2011-05-31,2940.000000,2980.000000,2940.000000,2940.000000,2101.382080,13682500
2011-06-01,2960.000000,2990.000000,2950.000000,2960.000000,2115.676758,9707500
2011-06-03,2990.000000,2990.000000,2950.000000,2990.000000,2137.120117,3515000
2011-06-06,2980.000000,2990.000000,2960.000000,2980.000000,2129.972900,3177500
2011-06-07,2990.000000,2990.000000,2960.000000,2990.000000,2137.120117,8565000
2011-06-08,2960.000000,2990.000000,2960.000000,2960.000000,2115.676758,4490000
2011-06-09,2940.000000,2980.000000,2940.000000,2940.000000,2101.382080,11125000
2011-06-10,2940.000000,2960.000000,2940.000000,2940.000000,2101.382080,2442500
2011-06-13,2920.000000,2950.000000,2920.000000,2920.000000,2087.087402,6177500
2011-06-14,2960.000000,2970.000000,2920.000000,2960.000000,2115.676758,2697500
2011-06-15,2970.000000,2990.000000,2960.000000,2970.000000,2122.825439,6567500
2011-06-16,2960.000000,2980.000000,2940.000000,2960.000000,2115.676758,6620000
2011-06-17,2960.000000,2970.000000,2920.000000,2960.000000,2115.676758,8457500
2011-06-20,2950.000000,2990.000000,2950.000000,2950.000000,2108.530762,3292500
2011-06-21,2970.000000,2990.000000,2970.000000,2970.000000,2122.825439,3910000
2011-06-22,3000.000000,3000.000000,2970.000000,3000.000000,2144.267822,3787500
2011-06-23,3000.000000,3010.000000,2990.000000,3000.000000,2144.267822,3222500
2011-06-24,3040.000000,3070.000000,2990.000000,3040.000000,2172.858643,12995000
2011-06-27,3030.000000,3060.000000,3020.000000,3030.000000,2165.710449,10710000
2011-06-28,2980.000000,2990.000000,2950.000000,2980.000000,2179.459961,5327500
2011-06-30,2980.000000,3020.000000,2980.000000,2980.000000,2179.459961,12717500
2011-07-01,2990.000000,3020.000000,2990.000000,2990.000000,2186.773682,12805000
2011-07-04,2990.000000,2990.000000,2990.000000,2990.000000,2186.773682,0
2011-07-05,2960.000000,3010.000000,2940.000000,2960.000000,2164.832275,7485000
2011-07-06,2970.000000,2990.000000,2940.000000,2970.000000,2172.146484,4162500
2011-07-07,2950.000000,2990.000000,2950.000000,2950.000000,2157.519775,3420000
2011-07-08,3000.000000,3020.000000,2980.000000,3000.000000,2194.087402,7907500
2011-07-11,3020.000000,3020.000000,2990.000000,3020.000000,2208.714844,4315000
2011-07-12,2960.000000,3000.000000,2950.000000,2960.000000,2164.832275,10425000
2011-07-13,2950.000000,2990.000000,2940.000000,2950.000000,2157.519775,5582500
2011-07-14,2970.000000,2980.000000,2950.000000,2970.000000,2172.146484,6710000
2011-07-15,3000.000000,3000.000000,2970.000000,3000.000000,2194.087402,5992500
2011-07-18,2990.000000,3000.000000,2980.000000,2990.000000,2186.773682,3980000
2011-07-19,2980.000000,2990.000000,2970.000000,2980.000000,2179.459961,4497500
2011-07-20,2990.000000,2990.000000,2960.000000,2990.000000,2186.773682,3670000
2011-07-21,3000.000000,3000.000000,2970.000000,3000.000000,2194.087402,4517500
2011-07-22,3010.000000,3020.000000,2980.000000,3010.000000,2201.400391,4447500
2011-07-25,2990.000000,3010.000000,2980.000000,2990.000000,2186.773682,3357500
2011-07-26,3000.000000,3010.000000,2980.000000,3000.000000,2194.087402,4857500
2011-07-27,3050.000000,3060.000000,2970.000000,3050.000000,2230.655273,22415000
2011-07-28,3150.000000,3180.000000,3020.000000,3150.000000,2303.791504,49575000
2011-07-29,3120.000000,3160.000000,3080.000000,3120.000000,2281.850586,11025000
2011-08-01,3180.000000,3200.000000,3140.000000,3180.000000,2325.732178,16635000
2011-08-02,3200.000000,3230.000000,3160.000000,3200.000000,2340.359375,27560000
2011-08-03,3220.000000,3230.000000,3130.000000,3220.000000,2354.986816,18022500
2011-08-04,3400.000000,3400.000000,3240.000000,3400.000000,2486.632324,43370000
2011-08-05,3250.000000,3310.000000,3200.000000,3250.000000,2376.927734,20422500
2011-08-08,3200.000000,3290.000000,3120.000000,3200.000000,2340.359375,21885000
2011-08-09,3000.000000,3190.000000,3000.000000,3000.000000,2194.087402,16080000
2011-08-10,3160.000000,3160.000000,3060.000000,3160.000000,2311.105469,11582500
2011-08-11,3280.000000,3280.000000,3060.000000,3280.000000,2398.869141,14875000
2011-08-12,3280.000000,3320.000000,3240.000000,3280.000000,2398.869141,14695000
2011-08-15,3350.000000,3360.000000,3290.000000,3350.000000,2450.064697,5605000
2011-08-16,3360.000000,3370.000000,3280.000000,3360.000000,2457.377441,9237500
2011-08-18,3470.000000,3480.000000,3360.000000,3470.000000,2537.827881,21660000
2011-08-19,3310.000000,3450.000000,3290.000000,3310.000000,2420.809326,18865000
2011-08-22,3330.000000,3370.000000,3220.000000,3330.000000,2435.436768,7150000
2011-08-23,3360.000000,3410.000000,3310.000000,3360.000000,2457.377441,6225000
2011-08-24,3290.000000,3400.000000,3290.000000,3290.000000,2406.181885,4590000
2011-08-25,3230.000000,3310.000000,3230.000000,3230.000000,2362.300781,3802500
2011-08-26,3380.000000,3400.000000,3190.000000,3380.000000,2472.005127,14017500
2011-09-05,3350.000000,3490.000000,3330.000000,3350.000000,2450.064697,13897500
2011-09-06,3400.000000,3430.000000,3280.000000,3400.000000,2486.632324,7370000
2011-09-07,3480.000000,3480.000000,3430.000000,3480.000000,2545.140625,5612500
2011-09-08,3510.000000,3540.000000,3480.000000,3510.000000,2567.081787,9342500
2011-09-09,3510.000000,3550.000000,3510.000000,3510.000000,2567.081787,7105000
2011-09-12,3400.000000,3450.000000,3350.000000,3400.000000,2486.632324,3240000
2011-09-13,3410.000000,3470.000000,3390.000000,3410.000000,2493.945801,3657500
2011-09-14,3420.000000,3470.000000,3300.000000,3420.000000,2501.259766,9955000
2011-09-15,3340.000000,3440.000000,3230.000000,3340.000000,2442.750488,16040000
2011-09-16,3370.000000,3440.000000,3340.000000,3370.000000,2464.691406,8502500
2011-09-19,3210.000000,3320.000000,2800.000000,3210.000000,2347.672852,15585000
2011-09-20,3210.000000,3210.000000,3090.000000,3210.000000,2347.672852,13830000
2011-09-21,3160.000000,3240.000000,3150.000000,3160.000000,2311.105469,12802500
2011-09-22,3000.000000,3060.000000,2950.000000,3000.000000,2194.087402,11260000
2011-09-23,3070.000000,3070.000000,2930.000000,3070.000000,2245.282471,6037500
2011-09-26,3040.000000,3120.000000,2930.000000,3040.000000,2223.342529,12770000
2011-09-27,3120.000000,3190.000000,3080.000000,3120.000000,2281.850586,6597500
2011-09-28,3120.000000,3170.000000,3090.000000,3120.000000,2281.850586,9672500
2011-09-29,3140.000000,3300.000000,3060.000000,3140.000000,2296.478027,11047500
2011-09-30,3300.000000,3300.000000,3140.000000,3300.000000,2413.495361,17112500
2011-10-03,3220.000000,3300.000000,3070.000000,3220.000000,2354.986816,12115000
2011-10-04,3150.000000,3160.000000,3100.000000,3150.000000,2303.791504,10007500
2011-10-05,3170.000000,3200.000000,3120.000000,3170.000000,2318.418701,9737500
2011-10-06,3210.000000,3260.000000,3200.000000,3210.000000,2347.672852,10105000
2011-10-07,3180.000000,3300.000000,3180.000000,3180.000000,2325.732178,9347500
2011-10-10,3120.000000,3180.000000,3120.000000,3120.000000,2281.850586,3970000
2011-10-11,3110.000000,3170.000000,3110.000000,3110.000000,2274.536621,11752500
2011-10-12,3200.000000,3200.000000,3100.000000,3200.000000,2340.359375,6612500
2011-10-13,3170.000000,3250.000000,3170.000000,3170.000000,2318.418701,10875000
2011-10-14,3140.000000,3200.000000,3140.000000,3140.000000,2296.478027,4620000
2011-10-17,3090.000000,3210.000000,3080.000000,3090.000000,2259.909912,12185000
2011-10-18,3140.000000,3150.000000,3050.000000,3140.000000,2296.478027,8205000
2011-10-19,3140.000000,3180.000000,3120.000000,3140.000000,2296.478027,3600000
2011-10-20,3130.000000,3160.000000,3100.000000,3130.000000,2289.164063,5512500
2011-10-21,3190.000000,3240.000000,3140.000000,3190.000000,2333.046143,18202500
2011-10-24,3230.000000,3260.000000,3180.000000,3230.000000,2362.300781,16032500
2011-10-25,3240.000000,3240.000000,3210.000000,3240.000000,2369.613770,6237500
